datetime,open,high,low,close,volume
2007-10-23,7621.05,8118.75,7621.05,8101.1,0.0
2007-10-24,8167.95,8276.65,8058.55,8228.65,0.0
2007-10-25,8228.2,8528.25,8185.55,8428.65,0.0
2007-10-26,8426.4,8804.9,8257.04,8749.9,0.0
2007-10-29,8918.04,9122.35,8865.65,9000.75,0.0
2007-10-30,9024.54,9237.79,8832.5,8934.15,0.0
2007-10-31,8906.29,9116.79,8839.4,9013.15,0.0
2007-11-01,9220.4,9358.0,9032.7,9198.6,0.0
2007-11-02,8953.4,9610.7,8898.2,9560.7,0.0
2007-11-05,9549.79,9692.5,9346.25,9397.54,0.0
2007-11-06,9383.54,9550.65,9129.85,9216.29,0.0
2007-11-07,9215.4,9388.04,9049.65,9090.2,0.0
2007-11-08,9090.79,9090.79,8816.95,8876.25,0.0
2007-11-09,8887.45,9029.4,8671.4,8760.75,0.0
2007-11-12,8596.15,8819.9,8429.35,8758.2,0.0
2007-11-13,8761.35,9149.0,8642.85,9060.0,0.0
2007-11-14,9230.65,9651.85,9230.65,9613.04,0.0
2007-11-15,9560.2,9601.45,9422.35,9454.7,0.0
2007-11-16,9476.85,9538.65,9272.35,9474.15,0.0
2007-11-19,9541.1,9595.45,9367.85,9396.25,0.0
2007-11-20,9356.4,9574.85,9210.1,9277.85,0.0
2007-11-21,9272.2,9291.65,8766.35,8829.79,0.0
2007-11-22,8835.25,9084.2,8650.0,8998.79,0.0
2007-11-23,9051.75,9127.6,8821.15,8977.9,0.0
2007-11-26,9136.04,9255.04,9093.4,9122.45,0.0
2007-11-27,9087.6,9098.95,8977.95,9070.75,0.0
2007-11-28,9043.6,9216.15,8938.1,8970.85,0.0
2007-11-29,9124.79,9273.25,9063.25,9124.4,0.0
2007-11-30,9230.79,9437.95,9185.0,9375.75,0.0
2007-12-03,9391.2,9466.2,9384.35,9397.54,0.0
2007-12-04,9404.15,9452.7,9341.04,9367.1,0.0
2007-12-05,9373.45,9605.25,9373.45,9581.29,0.0
2007-12-06,9644.79,9759.7,9559.75,9620.15,0.0
2007-12-07,9677.85,9804.54,9605.45,9796.1,0.0
2007-12-10,9800.2,9889.29,9723.6,9864.6,0.0
2007-12-11,9961.65,10124.75,9899.95,10090.7,0.0
2007-12-12,9951.25,10086.6,9891.25,10056.7,0.0
2007-12-13,10088.4,10123.2,9891.9,9920.45,0.0
2007-12-14,9886.85,9948.95,9776.79,9803.15,0.0
2007-12-17,9790.54,9792.15,9362.4,9426.7,0.0
2007-12-18,9507.9,9507.9,9225.45,9279.2,0.0
2007-12-19,9363.95,9446.0,9125.45,9240.35,0.0
2007-12-20,9275.65,9332.85,9205.35,9245.45,0.0
2007-12-24,9316.45,9581.1,9316.45,9563.54,0.0
2007-12-26,9545.7,9772.0,9545.7,9755.2,0.0
2007-12-27,9810.0,9842.65,9746.79,9785.04,0.0
2007-12-28,9742.04,9840.35,9625.29,9828.35,0.0
2007-12-31,9861.7,9914.54,9790.4,9863.45,0.0
2008-01-01,9819.5,9927.4,9813.95,9905.25,0.0
2008-01-02,10103.35,10333.29,9862.15,10250.85,0.0
2008-01-03,10164.0,10265.6,10070.79,10100.7,0.0
2008-01-04,10288.04,10326.25,10120.9,10233.2,0.0
2008-01-07,9983.1,10482.4,9948.35,10391.1,0.0
2008-01-08,10463.85,10558.3,10244.9,10355.6,0.0
2008-01-09,10355.04,10495.3,10232.54,10306.45,0.0
2008-01-10,10442.29,10624.2,10239.35,10266.85,0.0
2008-01-11,10295.7,10634.2,10295.7,10561.55,0.0
2008-01-14,10614.85,10774.15,10525.7,10698.35,0.0
2008-01-15,10680.0,10755.7,10433.95,10465.7,0.0
2008-01-16,10390.45,10397.29,10038.95,10346.95,0.0
2008-01-17,10404.7,10420.25,10123.7,10261.5,0.0
2008-01-18,10168.25,10215.29,9648.45,9739.9,0.0
2008-01-21,9671.4,9701.1,8504.65,9038.95,0.0
2008-01-22,8663.7,9015.79,7958.95,8682.45,0.0
2008-01-23,9021.5,9501.54,8889.6,9259.2,0.0
2008-01-24,9369.1,9630.54,8960.2,9133.85,0.0
2008-01-25,9170.35,9827.29,9170.35,9752.25,0.0
2008-01-28,9748.35,9937.9,9313.6,9901.9,0.0
2008-01-29,9933.2,10113.35,9420.75,9569.6,0.0
2008-01-30,9635.35,9635.35,9309.79,9404.15,0.0
2008-01-31,9442.2,9505.35,9147.25,9226.25,0.0
2008-02-01,9320.25,9379.04,9002.2,9327.04,0.0
2008-02-04,9444.4,9708.6,9424.2,9561.5,0.0
2008-02-05,9577.29,9577.29,9363.35,9397.79,0.0
2008-02-06,9169.54,9256.04,9052.35,9185.65,0.0
2008-02-07,9225.29,9283.35,8925.9,8960.45,0.0
2008-02-08,8976.6,8999.95,8624.75,8817.0,0.0
2008-02-11,8841.2,8879.29,8216.9,8419.25,0.0
2008-02-12,8586.0,8637.9,8406.25,8512.35,0.0
2008-02-13,8598.25,8805.54,8564.65,8748.75,0.0
2008-02-14,8911.6,9163.2,8911.6,9125.2,0.0
2008-02-15,9059.2,9403.7,8951.1,9380.04,0.0
2008-02-18,9411.25,9518.35,9320.4,9404.2,0.0
2008-02-19,9438.2,9538.7,9384.95,9423.45,0.0
2008-02-20,9215.45,9346.04,9056.1,9129.1,0.0
2008-02-21,9143.79,9260.1,8768.15,8946.2,0.0
2008-02-22,8922.15,8922.15,8642.0,8685.1,0.0
2008-02-25,8715.79,8756.0,8399.2,8666.5,0.0
2008-02-26,8704.35,8810.15,8691.1,8742.25,0.0
2008-02-27,8808.65,8903.45,8676.0,8719.6,0.0
2008-02-28,8683.85,8757.15,8496.79,8608.25,0.0
2008-02-29,8535.85,8758.54,8248.75,8688.35,0.0
2008-03-03,8460.6,8460.6,8004.7,8047.45,0.0
2008-03-04,8032.95,8101.0,7587.6,7736.6,0.0
2008-03-05,7696.8,7734.9,7519.1,7588.35,0.0
2008-03-07,7474.3,7474.3,7064.5,7268.15,0.0
2008-03-10,7163.5,7375.2,6945.5,7272.5,0.0
2008-03-11,7186.1,7481.75,7124.6,7356.4,0.0
2008-03-12,7533.5,7705.65,7289.05,7341.55,0.0
2008-03-13,7226.8,7226.8,6840.65,6914.65,0.0
2008-03-14,6914.15,7124.95,6880.0,7106.0,0.0
2008-03-17,6956.0,6956.0,6493.05,6556.2,0.0
2008-03-18,6493.35,6611.15,6335.0,6472.8,0.0
2008-03-19,6718.3,6849.9,6379.2,6456.55,0.0
2008-03-24,6461.65,6691.05,6456.8,6634.6,0.0
2008-03-25,6804.25,7188.5,6804.25,7147.15,0.0
2008-03-26,7151.65,7230.8,7078.05,7120.9,0.0
2008-03-27,7075.9,7105.7,6941.05,6969.3,0.0
2008-03-28,7022.05,7079.15,6751.9,7037.85,0.0
2008-03-31,6970.55,6970.55,6606.05,6655.0,0.0
2008-04-01,6706.7,6727.25,6446.7,6608.1,0.0
2008-04-02,6690.8,6949.45,6690.8,6772.7,0.0
2008-04-03,6769.9,6836.1,6697.0,6746.1,0.0
2008-04-04,6754.05,6766.3,6502.0,6545.15,0.0
2008-04-07,6485.4,6857.55,6485.4,6832.4,0.0
2008-04-08,6843.0,6959.75,6750.4,6862.7,0.0
2008-04-09,6839.25,7094.85,6805.4,7059.55,0.0
2008-04-10,7090.6,7090.6,6853.5,6872.85,0.0
2008-04-11,6935.8,6960.2,6817.55,6838.45,0.0
2008-04-15,6773.3,6970.85,6687.9,6916.75,0.0
2008-04-16,6979.85,7052.6,6927.9,6951.9,0.0
2008-04-17,7045.4,7213.8,7030.45,7165.05,0.0
2008-04-21,7174.45,7451.9,7117.65,7425.45,0.0
2008-04-22,7402.8,7542.25,7383.7,7520.9,0.0
2008-04-23,7518.8,7532.45,7298.95,7378.05,0.0
2008-04-24,7408.35,7446.75,7362.6,7391.9,0.0
2008-04-25,7409.5,7651.4,7409.5,7616.3,0.0
2008-04-28,7643.35,7706.6,7567.85,7590.05,0.0
2008-04-29,7580.05,7815.9,7570.45,7737.45,0.0
2008-04-30,7765.25,7804.2,7575.45,7629.0,0.0
2008-05-02,7774.1,7900.85,7774.1,7871.9,0.0
2008-05-05,7879.65,7990.45,7819.9,7851.5,0.0
2008-05-06,7842.9,7871.3,7751.85,7814.55,0.0
2008-05-07,7787.85,7802.25,7661.35,7743.6,0.0
2008-05-08,7671.85,7671.85,7502.1,7518.8,0.0
2008-05-09,7530.9,7540.6,7267.9,7299.0,0.0
2008-05-12,7274.7,7359.6,7140.1,7330.55,0.0
2008-05-13,7384.8,7471.45,7295.8,7340.95,0.0
2008-05-14,7288.25,7358.75,7276.5,7324.85,0.0
2008-05-15,7325.15,7524.7,7325.15,7508.15,0.0
2008-05-16,7559.15,7666.9,7559.15,7644.6,0.0
2008-05-20,7616.85,7616.85,7405.5,7459.2,0.0
2008-05-21,7425.35,7425.35,7299.05,7374.25,0.0
2008-05-22,7283.6,7288.65,7132.3,7147.3,0.0
2008-05-23,7170.4,7220.6,6994.9,7009.05,0.0
2008-05-26,6899.9,6925.4,6745.5,6767.45,0.0
2008-05-27,6832.45,6850.35,6573.8,6593.95,0.0
2008-05-28,6595.05,6837.4,6557.65,6780.9,0.0
2008-05-29,6826.5,6847.9,6526.5,6576.75,0.0
2008-05-30,6608.6,6651.5,6502.45,6584.35,0.0
2008-06-02,6577.3,6677.15,6306.25,6347.15,0.0
2008-06-03,6265.65,6338.5,6190.6,6301.2,0.0
2008-06-04,6311.25,6350.95,6075.05,6113.65,0.0
2008-06-05,6151.35,6238.8,5974.1,6211.8,0.0
2008-06-06,6205.55,6308.7,6113.85,6140.05,0.0
2008-06-09,5960.9,5987.75,5803.0,5949.2,0.0
2008-06-10,5910.3,5949.6,5702.5,5814.35,0.0
2008-06-11,5857.55,5988.6,5853.75,5971.25,0.0
2008-06-12,5796.65,6024.1,5703.1,5999.35,0.0
2008-06-13,5976.5,6092.3,5962.45,5993.15,0.0
2008-06-16,6030.6,6171.8,6030.6,6127.75,0.0
2008-06-17,6127.25,6437.0,6119.3,6425.65,0.0
2008-06-18,6441.5,6455.2,6182.35,6200.55,0.0
2008-06-19,6159.35,6159.35,5933.9,5957.25,0.0
2008-06-20,6003.3,6009.4,5731.25,5758.6,0.0
2008-06-23,5686.55,5737.05,5555.45,5593.75,0.0
2008-06-24,5644.15,5693.65,5441.65,5489.85,0.0
2008-06-25,5382.3,5521.15,5282.85,5480.7,0.0
2008-06-26,5536.15,5600.3,5425.75,5512.15,0.0
2008-06-27,5343.9,5343.9,5183.2,5210.89,0.0
2008-06-30,5214.1,5214.1,4996.85,5027.05,0.0
2008-07-01,5042.1,5063.2,4684.05,4732.85,0.0
2008-07-02,4725.0,5077.1,4633.95,5025.75,0.0
2008-07-03,4993.5,4993.5,4721.75,4851.35,0.0
2008-07-04,4834.0,5037.1,4796.3,4990.89,0.0
2008-07-07,5009.1,5241.39,5009.1,5075.6,0.0
2008-07-08,4951.55,5174.45,4843.6,5106.8,0.0
2008-07-09,5214.6,5387.0,5214.6,5341.45,0.0
2008-07-10,5251.45,5363.55,5210.05,5339.0,0.0
2008-07-11,5361.4,5404.65,5175.05,5240.7,0.0
2008-07-14,5179.95,5322.2,5123.14,5207.75,0.0
2008-07-15,5124.85,5124.85,4790.0,4838.95,0.0
2008-07-16,4837.6,4928.35,4676.45,4726.45,0.0
2008-07-17,4906.35,5066.45,4872.45,5034.75,0.0
2008-07-18,5109.3,5418.4,5103.2,5389.15,0.0
2008-07-21,5448.2,5614.85,5406.3,5601.5,0.0
2008-07-22,5594.8,5859.0,5573.05,5793.7,0.0
2008-07-23,6033.05,6369.6,6033.05,6343.15,0.0
2008-07-24,6445.3,6468.4,6103.1,6213.6,0.0
2008-07-25,6044.6,6046.9,5881.75,5917.25,0.0
2008-07-28,5900.3,5987.2,5842.7,5919.15,0.0
2008-07-29,5767.0,5817.0,5394.95,5422.15,0.0
2008-07-30,5522.75,5737.95,5522.75,5719.45,0.0
2008-07-31,5762.4,5762.4,5573.6,5730.05,0.0
2008-08-01,5655.35,5989.45,5546.9,5961.9,0.0
2008-08-04,5932.45,6089.6,5905.7,5992.4,0.0
2008-08-05,5888.85,6412.15,5888.85,6371.7,0.0
2008-08-06,6544.75,6725.7,6300.5,6328.2,0.0
2008-08-07,6281.5,6442.55,6281.5,6363.15,0.0
2008-08-08,6295.7,6488.25,6179.05,6447.5,0.0
2008-08-11,6574.5,6743.65,6574.5,6723.2,0.0
2008-08-12,6650.2,6754.45,6433.8,6490.8,0.0
2008-08-13,6403.85,6483.2,6318.05,6370.75,0.0
2008-08-14,6305.1,6305.1,6010.05,6030.05,0.0
2008-08-18,5999.15,6114.15,5940.8,6015.05,0.0
2008-08-19,5928.95,6027.9,5874.1,5992.4,0.0
2008-08-20,6039.9,6090.65,5985.55,6026.3,0.0
2008-08-21,6001.65,6002.2,5692.65,5711.55,0.0
2008-08-22,5671.6,5803.6,5649.9,5776.05,0.0
2008-08-25,5897.2,5995.6,5842.3,5860.8,0.0
2008-08-26,5801.1,5957.15,5770.9,5943.2,0.0
2008-08-27,5978.9,5987.35,5809.3,5823.55,0.0
2008-08-28,5817.8,5848.5,5686.6,5721.15,0.0
2008-08-29,5828.0,6112.25,5828.0,6102.05,0.0
2008-09-01,6070.9,6178.3,5941.45,6128.85,0.0
2008-09-02,6139.45,6624.0,6139.45,6508.9,0.0
2008-09-04,6439.85,6528.5,6324.25,6494.65,0.0
2008-09-05,6318.25,6388.7,6259.15,6288.6,0.0
2008-09-08,6608.0,6631.95,6522.05,6538.85,0.0
2008-09-09,6469.95,6506.35,6400.15,6441.35,0.0
2008-09-10,6401.4,6485.3,6328.65,6427.55,0.0
2008-09-11,6342.8,6431.95,6246.55,6332.25,0.0
2008-09-12,6405.65,6414.35,6168.8,6194.15,0.0
2008-09-15,6006.7,6031.4,5758.45,5997.65,0.0
2008-09-16,5783.7,6168.9,5754.35,6132.95,0.0
2008-09-17,6169.95,6169.95,5785.9,5912.5,0.0
2008-09-18,5692.65,6101.8,5551.7,6077.2,0.0
2008-09-19,6281.55,6357.2,6141.45,6312.05,0.0
2008-09-22,6396.2,6396.2,6256.95,6303.9,0.0
2008-09-23,6147.5,6258.85,6009.15,6033.35,0.0
2008-09-24,6091.65,6203.2,6059.2,6109.65,0.0
2008-09-25,6131.55,6146.45,5969.7,6080.2,0.0
2008-09-26,6070.6,6070.6,5797.5,5828.6,0.0
2008-09-29,5863.05,5863.05,5432.2,5538.75,0.0
2008-09-30,5447.65,5875.25,5296.6,5803.55,0.0
2008-10-01,5875.55,6040.15,5671.7,5982.4,0.0
2008-10-03,5920.7,6017.3,5761.5,5793.35,0.0
2008-10-06,5702.85,5704.25,5522.85,5560.55,0.0
2008-10-07,5713.25,5798.9,5376.1,5457.55,0.0
2008-10-08,5336.0,5336.0,4918.3,5222.6,0.0
2008-10-10,4890.0,5112.25,4662.2,4938.0,0.0
2008-10-13,5034.64,5557.05,5034.64,5496.75,0.0
2008-10-14,5694.15,5799.0,5521.3,5578.4,0.0
2008-10-15,5452.45,5551.2,5348.8,5425.25,0.0
2008-10-16,5222.0,5565.35,5145.8,5481.65,0.0
2008-10-17,5557.95,5591.4,5113.45,5183.55,0.0
2008-10-20,5237.6,5477.45,5113.14,5284.2,0.0
2008-10-21,5373.65,5478.4,5296.8,5414.5,0.0
2008-10-22,5339.25,5364.1,5075.8,5095.75,0.0
2008-10-23,4904.55,5189.89,4880.6,4932.39,0.0
2008-10-24,4769.7,4796.64,4229.64,4310.05,0.0
2008-10-27,4280.55,4286.39,3799.35,4092.9,0.0
2008-10-28,4346.75,4382.0,4269.39,4315.75,0.0
2008-10-29,4451.7,4459.39,4236.0,4280.45,0.0
2008-10-31,4364.35,4621.64,4364.35,4521.7,0.0
2008-11-03,4791.8,4902.2,4779.6,4875.7,0.0
2008-11-04,4884.3,5254.6,4807.1,5220.7,0.0
2008-11-05,5355.45,5431.9,5078.14,5121.3,0.0
2008-11-06,4949.75,5137.39,4873.45,4940.0,0.0
2008-11-07,4894.25,5097.39,4804.5,5043.55,0.0
2008-11-10,5097.85,5274.85,5086.05,5261.15,0.0
2008-11-11,5207.8,5207.8,4921.95,4945.7,0.0
2008-11-12,4875.1,4970.35,4685.85,4748.14,0.0
2008-11-14,4866.5,4926.39,4668.05,4719.39,0.0
2008-11-17,4736.25,4736.25,4364.35,4545.3,0.0
2008-11-18,4474.5,4474.5,4285.0,4346.75,0.0
2008-11-19,4366.0,4520.64,4213.5,4233.7,0.0
2008-11-20,4078.1,4181.7,3972.15,4086.9,0.0
2008-11-21,4083.5,4376.89,4052.1,4300.7,0.0
2008-11-24,4274.3,4355.6,4095.95,4164.75,0.0
2008-11-25,4289.39,4328.7,4032.55,4053.2,0.0
2008-11-26,4086.5,4298.35,4005.35,4267.89,0.0
2008-11-28,4148.75,4313.25,4148.75,4291.14,0.0
2008-12-01,4317.8,4441.2,4107.7,4124.3,0.0
2008-12-02,3989.0,4123.25,3919.0,4099.3,0.0
2008-12-03,4161.95,4245.5,4068.3,4220.35,0.0
2008-12-04,4224.95,4460.75,4224.95,4446.64,0.0
2008-12-05,4442.95,4611.45,4308.55,4357.0,0.0
2008-12-08,4502.05,4599.5,4407.2,4429.85,0.0
2008-12-10,4517.64,4573.0,4423.45,4550.75,0.0
2008-12-11,4557.05,4681.1,4485.2,4597.14,0.0
2008-12-12,4502.55,4687.5,4411.6,4655.3,0.0
2008-12-15,4714.95,4832.64,4685.39,4707.5,0.0
2008-12-16,4698.5,4836.5,4677.3,4820.64,0.0
2008-12-17,4868.5,4929.55,4769.8,4789.64,0.0
2008-12-18,4785.2,5142.89,4782.6,5122.95,0.0
2008-12-19,5091.14,5226.85,5069.55,5144.14,0.0
2008-12-22,5119.25,5213.3,5010.25,5036.5,0.0
2008-12-23,4986.55,5019.0,4817.5,4858.35,0.0
2008-12-24,4824.95,4962.1,4793.7,4930.25,0.0
2008-12-26,4964.35,5041.0,4770.2,4789.45,0.0
2008-12-29,4774.7,4969.1,4684.8,4953.95,0.0
2008-12-30,4988.39,5112.95,4928.45,5062.2,0.0
2008-12-31,5094.35,5119.35,4981.25,5001.55,0.0
2009-01-01,5019.2,5135.14,5019.2,5116.55,0.0
2009-01-02,5154.2,5258.65,5103.6,5195.1,0.0
2009-01-05,5273.45,5371.1,5273.45,5359.4,0.0
2009-01-06,5333.5,5448.8,5276.4,5395.3,0.0
2009-01-07,5416.35,5440.55,4954.0,4984.55,0.0
2009-01-09,4891.8,5056.95,4840.0,4906.7,0.0
2009-01-12,4862.0,4881.5,4612.75,4698.0,0.0
2009-01-13,4700.25,4764.14,4605.64,4661.7,0.0
2009-01-14,4684.3,4819.5,4682.1,4751.1,0.0
2009-01-15,4598.39,4598.39,4442.7,4484.64,0.0
2009-01-16,4528.89,4596.85,4520.89,4581.25,0.0
2009-01-19,4585.7,4622.0,4519.85,4542.25,0.0
2009-01-20,4495.0,4495.0,4363.95,4402.35,0.0
2009-01-21,4347.6,4365.05,4230.75,4252.3,0.0
2009-01-22,4326.25,4339.55,4216.95,4289.8,0.0
2009-01-23,4270.7,4338.55,4049.9,4082.15,0.0
2009-01-27,4167.64,4212.35,4111.3,4199.55,0.0
2009-01-28,4220.5,4355.7,4206.35,4340.1,0.0
2009-01-29,4345.45,4487.85,4336.95,4362.05,0.0
2009-01-30,4289.64,4472.8,4285.2,4456.55,0.0
2009-02-02,4403.89,4405.35,4223.75,4238.14,0.0
2009-02-03,4266.05,4332.75,4191.1,4253.8,0.0
2009-02-04,4296.3,4352.05,4238.6,4251.2,0.0
2009-02-05,4278.5,4284.64,4202.39,4235.35,0.0
2009-02-06,4275.64,4350.2,4275.64,4334.14,0.0
2009-02-09,4365.55,4469.64,4365.55,4459.5,0.0
2009-02-10,4475.14,4596.6,4455.5,4515.8,0.0
2009-02-11,4425.3,4522.8,4403.3,4504.3,0.0
2009-02-12,4476.05,4530.0,4456.85,4468.35,0.0
2009-02-13,4511.35,4602.14,4511.35,4565.85,0.0
2009-02-27,3823.25,3905.45,3758.4,3892.4,0.0
2009-03-02,3831.25,3831.25,3702.0,3718.35,0.0
2009-03-03,3682.1,3750.5,3621.9,3636.85,0.0
2009-03-04,3671.2,3689.45,3576.55,3586.9,0.0
2009-03-05,3635.55,3667.35,3413.5,3446.35,0.0
2009-03-06,3385.4,3541.0,3338.8,3455.35,0.0
2009-03-09,3424.35,3446.75,3314.55,3339.7,0.0
2009-03-12,3422.85,3467.75,3380.7,3442.55,0.0
2009-03-13,3498.1,3646.65,3498.1,3632.75,0.0
2009-03-16,3651.3,3747.75,3645.15,3736.65,0.0
2009-03-17,3752.2,3783.25,3615.6,3644.65,0.0
2009-03-18,3704.0,3777.4,3704.0,3727.65,0.0
2009-03-19,3759.25,3802.1,3668.15,3763.5,0.0
2009-03-20,3753.1,3753.1,3665.1,3691.7,0.0
2009-03-23,3763.75,3963.65,3743.0,3944.75,0.0
2009-03-24,4016.25,4184.64,3982.8,4008.05,0.0
2009-03-25,4013.7,4145.3,3993.1,4126.45,0.0
2009-03-26,4179.25,4311.7,4167.2,4285.14,0.0
2009-03-27,4282.35,4423.64,4262.95,4406.8,0.0
2009-03-30,4368.05,4368.05,4009.35,4035.7,0.0
2009-03-31,4071.6,4213.14,3871.45,4133.2,0.0
2009-04-01,4153.55,4225.85,4023.45,4211.45,0.0
2009-04-02,4322.2,4489.85,4322.2,4426.05,0.0
2009-04-06,4501.25,4610.64,4412.2,4487.1,0.0
2009-04-08,4325.1,4504.39,4259.64,4479.35,0.0
2009-04-09,4566.7,4639.5,4445.25,4584.8,0.0
2009-04-13,4661.95,4869.3,4661.95,4818.0,0.0
2009-04-15,4717.35,5104.14,4691.8,5049.45,0.0
2009-04-16,5079.2,5169.2,4892.05,4915.75,0.0
2009-04-17,4939.64,5193.3,4939.64,5056.89,0.0
2009-04-20,5107.0,5201.89,4950.55,5009.2,0.0
2009-04-21,4959.14,4960.64,4824.3,4853.89,0.0
2009-04-22,4865.0,4964.75,4777.1,4813.3,0.0
2009-04-23,4825.2,5013.89,4725.7,4968.39,0.0
2009-04-24,4968.35,5151.2,4963.2,5125.35,0.0
2009-04-27,5042.0,5288.7,5025.75,5182.75,0.0
2009-04-28,5169.5,5231.89,4909.39,4931.3,0.0
2009-04-29,4958.0,5158.05,4958.0,5130.95,0.0
2009-05-04,5291.25,5514.2,5291.25,5504.05,0.0
2009-05-05,5540.6,5626.3,5488.9,5596.2,0.0
2009-05-06,5607.0,5649.4,5403.4,5446.45,0.0
2009-05-07,5551.8,5591.15,5481.35,5577.3,0.0
2009-05-08,5570.0,5570.0,5352.0,5409.75,0.0
2009-05-11,5463.6,5531.25,5313.15,5343.6,0.0
2009-05-12,5336.0,5611.95,5315.6,5585.55,0.0
2009-05-13,5597.85,5628.25,5475.2,5523.75,0.0
2009-05-14,5415.55,5515.95,5330.5,5495.1,0.0
2009-05-15,5519.35,5719.45,5519.35,5695.05,0.0
2009-05-18,6304.25,6822.9,6304.25,6766.55,0.0
2009-05-19,7129.65,7567.9,6603.05,7268.2,0.0
2009-05-20,7168.75,7314.0,7093.15,7144.75,0.0
2009-05-21,7124.4,7215.7,6904.6,6934.55,0.0
2009-05-22,6856.8,7065.7,6819.85,7036.3,0.0
2009-05-25,7033.7,7100.55,6964.55,7064.7,0.0
2009-05-26,7072.7,7142.05,6813.1,6851.1,0.0
2009-05-27,7013.8,7234.05,7013.8,7215.2,0.0
2009-05-28,7202.35,7376.05,7143.4,7338.6,0.0
2009-05-29,7373.9,7496.75,7362.9,7416.0,0.0
2009-06-01,7559.3,7559.3,7287.15,7364.05,0.0
2009-06-02,7399.9,7452.65,7134.5,7343.2,0.0
2009-06-03,7361.35,7425.65,7187.45,7262.3,0.0
2009-06-04,7176.8,7362.55,7111.95,7349.9,0.0
2009-06-05,7418.8,7448.7,7308.85,7343.3,0.0
2009-06-08,7322.1,7362.15,6938.55,6975.05,0.0
2009-06-09,6909.5,7207.05,6909.5,7185.75,0.0
2009-06-10,7230.2,7402.0,7230.2,7338.95,0.0
2009-06-11,7368.85,7368.85,7176.4,7251.65,0.0
2009-06-12,7334.55,7338.05,7063.85,7083.1,0.0
2009-06-15,7013.55,7192.85,6986.05,7081.2,0.0
2009-06-16,7037.35,7295.05,6970.6,7274.15,0.0
2009-06-17,7275.1,7339.25,7032.6,7081.75,0.0
2009-06-18,7082.75,7251.95,6967.0,7081.15,0.0
2009-06-19,7147.95,7262.0,7017.0,7223.55,0.0
2009-06-22,7261.5,7402.85,7196.95,7229.55,0.0
2009-06-23,7108.0,7129.45,6989.1,7091.3,0.0
2009-06-24,7147.1,7147.1,7015.4,7107.9,0.0
2009-06-25,7158.95,7239.95,7100.25,7123.0,0.0
2009-06-26,7182.2,7417.5,7160.0,7398.45,0.0
2009-06-29,7446.45,7626.95,7381.8,7508.6,0.0
2009-06-30,7538.65,7577.6,7303.35,7338.85,0.0
2009-07-01,7325.1,7484.25,7270.3,7452.6,0.0
2009-07-02,7466.6,7468.7,7285.85,7397.95,0.0
2009-07-03,7344.55,7586.7,7318.45,7566.05,0.0
2009-07-06,7566.05,7711.4,6859.9,6946.45,0.0
2009-07-07,7007.2,7087.45,6873.75,6952.6,0.0
2009-07-08,6870.25,6870.25,6619.3,6661.75,0.0
2009-07-09,6654.7,6747.8,6542.4,6672.75,0.0
2009-07-10,6673.95,6761.3,6469.0,6520.6,0.0
2009-07-13,6456.9,6565.4,6393.5,6531.3,0.0
2009-07-14,6649.5,6787.15,6649.5,6756.4,0.0
2009-07-15,6827.75,6979.3,6736.55,6938.7,0.0
2009-07-16,7028.5,7066.1,6859.3,6912.4,0.0
2009-07-17,6897.2,7253.3,6897.2,7231.05,0.0
2009-07-20,7273.95,7546.35,7239.4,7530.2,0.0
2009-07-21,7547.5,7547.5,7385.55,7430.4,0.0
2009-07-22,7464.9,7614.75,7289.85,7329.55,0.0
2009-07-23,7421.35,7513.75,7369.3,7473.5,0.0
2009-07-24,7536.85,7552.6,7351.3,7385.55,0.0
2009-07-27,7441.6,7485.75,7343.4,7398.65,0.0
2009-07-28,7419.3,7430.2,7261.3,7312.55,0.0
2009-07-29,7225.05,7288.3,7092.05,7224.2,0.0
2009-07-30,7208.0,7428.55,7178.25,7389.7,0.0
2009-07-31,7472.05,7611.7,7472.05,7544.5,0.0
2009-08-03,7564.05,7674.8,7514.7,7650.1,0.0
2009-08-04,7656.65,7720.35,7571.9,7617.8,0.0
2009-08-05,7642.0,7656.2,7516.0,7607.5,0.0
2009-08-06,7596.4,7690.95,7445.35,7471.8,0.0
2009-08-07,7394.7,7461.45,7226.7,7249.5,0.0
2009-08-10,7363.6,7387.65,7126.85,7160.0,0.0
2009-08-11,7161.25,7290.35,7129.0,7218.25,0.0
2009-08-12,7144.05,7198.8,6988.55,7172.05,0.0
2009-08-13,7293.4,7489.25,7293.4,7472.4,0.0
2009-08-14,7502.95,7502.95,7373.35,7418.95,0.0
2009-08-17,7311.9,7311.9,7085.25,7104.85,0.0
2009-08-18,7111.2,7291.9,7098.65,7207.25,0.0
2009-08-19,7214.8,7241.4,6998.8,7106.7,0.0
2009-08-20,7168.55,7308.65,7168.55,7261.2,0.0
2009-08-21,7249.8,7404.7,7145.85,7377.1,0.0
2009-08-24,7472.6,7536.1,7472.6,7507.4,0.0
2009-08-25,7506.95,7506.95,7366.0,7424.5,0.0
2009-08-26,7466.25,7489.45,7385.5,7418.35,0.0
2009-08-27,7395.5,7438.05,7366.85,7385.65,0.0
2009-08-28,7407.55,7520.35,7377.9,7482.4,0.0
2009-08-31,7382.0,7470.6,7377.3,7431.65,0.0
2009-09-01,7459.6,7577.4,7343.0,7377.2,0.0
2009-09-02,7326.9,7395.65,7292.7,7339.55,0.0
2009-09-03,7358.0,7423.4,7324.7,7351.0,0.0
